Unique ID,Sample Date,Latitude (degree),Longitude (degree),Subregion,Water Sample Depth (m),Sampling Method,Mesh Size (mm),Microplastics Measurement,Unit,Concentration Class,Short Reference,DOI,Organization,Year,Month,Season,Log Microplastics Measurement
0276422-0000301,2016-06-01 05:00:00,43.033333,6.226667,Western Basin,0.0,Manta net,0.33,0.031997,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2016,6,Summer,0.03149576007840154
0270520-0000014,2013-07-16 05:00:00,42.8009,8.5459,Western Basin,0.1,Manta net,0.333,0.56875,pieces/m3,Medium,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,2013,7,Summer,0.45027912389795693
0276422-0000011,2011-09-15 05:00:00,41.791667,9.503333,Tyrrhenian Sea,0.0,Manta net,0.33,1.013376,pieces/m3,High,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",2011,9,Autumn,0.6998129151070457
0314180-0000015,2013-05-12 05:00:00,35.1165,18.2948,Eastern Basin,0.25,Neuston net,0.2,0.289,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",2013,5,Spring,0.25386672395705034
0259524-0000029,2015-04-25 05:00:00,39.651,20.032,Ionian Sea,0.0,Manta net,0.333,3.036667,pieces/m3,High,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2015,4,Spring,1.395419351473271
0270528-0000045,2018-10-19 05:00:00,43.183,5.3831,Western Basin,0.0,Manta net,0.33,0.03125,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",2018,10,Autumn,0.030771658666753687
0276422-0001129,2024-07-20 05:00:00,36.125999,-5.894834,Strait of Gibraltar,0.0,Manta net,0.33,0.004643,pieces/m3,Low,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2024,7,Summer,0.004632254523494214
0270530-0000082,2014-09-13 05:00:00,37.9629,4.3809,Western Basin,0.16,Manta net,0.333,1.24692,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,9,Autumn,0.8095603895431321
0276422-0001016,2022-10-06 05:00:00,38.955666,15.244833,Tyrrhenian Sea,0.0,Manta net,0.33,0.175162,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,10,Autumn,0.1614060104330302
0276422-0000808,2022-10-13 05:00:00,37.995335,-0.558667,Western Basin,0.0,Manta net,0.33,0.69758,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,10,Autumn,0.529203707469821
0276422-0000271,2017-08-05 05:00:00,37.148333,-1.311667,Western Basin,0.0,Manta net,0.33,0.151939,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2017,8,Summer,0.14144660948283633
0260245-0000107,2015-05-07 05:00:00,31.746667,34.593,Eastern Basin,0.1,Manta net,0.333,10.223308,pieces/m3,Very High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",2015,5,Spring,2.4179926873000688
0276422-0000247,2015-10-20 05:00:00,43.105,6.295167,Western Basin,0.0,Manta net,0.33,0.473065,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2015,10,Autumn,0.38734526413758363
0276422-0000790,2021-09-26 05:00:00,38.859333,15.936,Tyrrhenian Sea,0.0,Manta net,0.33,0.34566,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,9,Autumn,0.29688459901653064
0259524-0000061,2019-03-21 05:00:00,34.816,26.13,Eastern Basin,0.0,Manta net,0.333,0.613333,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2019,3,Spring,0.47830222544883905
0276422-0000364,2018-08-15 05:00:00,45.795133,4.990917,Western Basin,0.0,Manta net,0.33,0.155531,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2018,8,Summer,0.14455997858532316
0279322-0000004,2018-05-22 05:00:00,43.684967,10.173767,Tyrrhenian Sea,0.0,Manta net,0.33,0.005725,pieces/m3,Medium,Caldwell et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.110572,"University of Fribourg, Switzerland",2018,5,Spring,0.005708674466981477
0260245-0000010,2013-07-29 05:00:00,32.171667,34.791167,Eastern Basin,0.1,Manta net,0.333,2.157764,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",2013,7,Summer,1.1498641821986566
0253450-0000008,2013-05-12 05:00:00,41.4995,18.8355,Adriatic Sea,0.0,Neuston net,0.2,0.140056,pieces/m3,Medium,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",2013,5,Spring,0.13107738400693608
0276422-0000851,2022-07-11 05:00:00,43.0,9.451667,Ligurian Sea,0.0,Manta net,0.33,1.400025,pieces/m3,High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,7,Summer,0.8754791539663135
0276422-0000891,2022-05-26 05:00:00,37.174835,15.3225,Ionian Sea,0.0,Manta net,0.33,0.411664,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,5,Spring,0.344769150414053
0270528-0000042,2018-10-19 05:00:00,43.210898,5.406395,Western Basin,0.0,Manta net,0.33,0.208511,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",2018,10,Autumn,0.18938902331277693
0276422-0000894,2022-05-30 05:00:00,36.952835,15.393,Ionian Sea,0.0,Manta net,0.33,0.513832,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,5,Spring,0.41464418452536694
0270520-0000007,2013-07-10 05:00:00,43.4316,7.8389,Western Basin,0.1,Manta net,0.333,0.54767,pieces/m3,Medium,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,2013,7,Summer,0.4367505741472393
0270530-0000105,2014-10-14 05:00:00,40.9447,11.7364,Tyrrhenian Sea,0.16,Manta net,0.333,0.221199,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,10,Autumn,0.19983316301156195
0259524-0000023,2015-04-26 05:00:00,39.286,19.847,Ionian Sea,0.0,Manta net,0.333,0.576667,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2015,4,Spring,0.4553131252522001
0276422-0000682,2021-07-01 05:00:00,40.778833,17.826667,Adriatic Sea,0.0,Manta net,0.33,0.697014,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,7,Summer,0.5288702360707407
0276422-0000811,2022-10-18 05:00:00,37.429832,-1.253333,Western Basin,0.0,Manta net,0.33,0.077295,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,10,Autumn,0.07445326967452784
0276422-0001004,2023-07-09 05:00:00,44.220665,8.579667,Ligurian Sea,0.0,Manta net,0.33,0.066049,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2023,7,Summer,0.06395929091613113
0259524-0000026,2015-04-27 05:00:00,39.465,20.177,Ionian Sea,0.0,Manta net,0.333,0.91,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2015,4,Spring,0.6471032420585385
0276422-0000580,2019-08-01 05:00:00,42.921,6.271667,Western Basin,0.0,Manta net,0.33,0.360385,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2019,8,Summer,0.3077677479213408
0270528-0000059,2019-06-25 05:00:00,43.183,5.3831,Western Basin,0.0,Manta net,0.33,0.031328,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",2019,6,Summer,0.03084729217010453
0276422-0000722,2021-09-24 05:00:00,38.336833,15.521667,Tyrrhenian Sea,0.0,Manta net,0.33,0.627129,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,9,Autumn,0.4868171121251963
0259524-0000064,2019-03-19 05:00:00,36.806,23.468,Aegean Sea,0.0,Manta net,0.333,0.133333,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2019,3,Spring,0.1251628488363157
0260245-0000098,2015-02-01 06:00:00,31.7495,34.5525,Eastern Basin,0.1,Manta net,0.333,4.676409,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",2015,2,Winter,1.7363188144889325
0276422-0000854,2022-07-21 05:00:00,43.501667,7.068333,Western Basin,0.0,Manta net,0.33,0.52523,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,7,Summer,0.42214521835936275
0270530-0000037,2014-07-20 05:00:00,38.1824,20.8171,Ionian Sea,0.16,Manta net,0.333,0.994082,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,7,Summer,0.6901837940642144
0260245-0000013,2013-08-26 05:00:00,31.8705,34.6625,Eastern Basin,0.1,Manta net,0.333,1.536936,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",2013,8,Summer,0.9309570536533032
0270528-0000023,2019-04-01 05:00:00,44.066403,9.550197,Ligurian Sea,0.0,Manta net,0.1,0.046483,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",2019,4,Spring,0.04543501814703174
0253450-0000005,2013-05-11 05:00:00,42.180167,18.833333,Adriatic Sea,0.0,Neuston net,0.2,0.539659,pieces/m3,Medium,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",2013,5,Spring,0.43156096333518357
0270530-0000068,2014-08-26 05:00:00,35.4776,17.7784,Eastern Basin,0.16,Manta net,0.333,1.449001,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,8,Summer,0.8956801862998779
0270520-0000021,2013-07-23 05:00:00,44.38,8.9306,Ligurian Sea,0.1,Manta net,0.333,1.69186,pieces/m3,High,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,2013,7,Summer,0.990232404486589
0276422-0000018,2012-08-10 05:00:00,41.677333,8.655,Western Basin,0.0,Manta net,0.33,0.778063,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",2012,8,Summer,0.5755245695348425
0270530-0000001,2014-06-03 05:00:00,43.0951,5.9821,Western Basin,0.16,Manta net,0.333,0.638818,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,6,Summer,0.4939752502768298
0275968-0000416,2010-08-07 05:00:00,42.3235,8.5842,Western Basin,0.0,Neuston net,0.33,0.400568,pieces/m3,Medium,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,2010,8,Summer,0.33687786862714036
0279323-0000017,2019-06-13 05:00:00,44.113,9.68065,Ligurian Sea,0.0,Manta net,0.33,0.876588,pieces/m3,Medium,Caldwell et al. 2020,https://doi.org/10.1016/j.marpolbul.2020.111515,"University of Fribourg, Switzerland",2019,6,Summer,0.629455234310044
