Unique ID,Sample Date,Latitude (degree),Longitude (degree),Subregion,Water Sample Depth (m),Sampling Method,Mesh Size (mm),Microplastics Measurement,Unit,Concentration Class,Short Reference,DOI,Organization,ObjectId,x,y
0270528-0000019,9/11/2018 5:00:00 AM,44.240431,8.469206,Ligurian Sea,0,Manta net,0.1,0.709184,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11067,942787.699343337,5502725.13640786
0276422-0000108,5/11/2014 5:00:00 AM,38.619,3.205167,Western Basin,0,Manta net,0.33,1.094385,pieces/m3,High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21936,356797.558347404,4667242.60515253
0276422-0000157,8/21/2014 5:00:00 AM,37.558333,0.695,Western Basin,0,Manta net,0.33,0.282078,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21985,77367.0461013251,4517219.59678017
0270528-0000056,6/25/2019 5:00:00 AM,43.210898,5.406395,Western Basin,0,Manta net,0.33,0.209184,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11116,601837.1384273,5344127.96463422
0276422-0000832,4/27/2022 5:00:00 AM,41.586334,2.621667,Balearic Sea,0,Manta net,0.33,0.106601,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22198,291842.635469529,5099214.29132965
0275968-0000404,7/31/2010 5:00:00 AM,43.3181,5.1862,Western Basin,0,Neuston net,0.33,0,pieces/m3,Very Low,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,11455,577325.143152075,5360515.9307234
0276422-0000714,9/19/2021 5:00:00 AM,38.025167,11.2825,Western Basin,0,Manta net,0.33,0.283038,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22553,1255962.15487511,4582981.67620209
0314180-0000004,5/5/2013 5:00:00 AM,36.1248,-4.1845,Alboran Sea,0.25,Neuston net,0.2,0.403,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23549,-465816.409224453,4317807.27540379
0314557-0000002,12/14/2012 6:00:00 AM,45.5849,13.6279,Adriatic Sea,0.075,Neuston net,0.3,1.88,pieces/m3,High,Gajšt et al. 2016,https://doi.org/10.1016/j.marpolbul.2016.10.031,"University of Nova Gorica, Slovenia",23881,1517050.88858165,5714076.86262569
0276422-0000001,8/31/2011 5:00:00 AM,42.753333,4.13,Western Basin,0,Manta net,0.33,0.504779,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21557,459749.49697622,5274501.66274275
0276422-0000855,7/21/2022 5:00:00 AM,43.657833,7.349333,Western Basin,0,Manta net,0.33,0.950728,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22221,818124.007230202,5412642.84058966
0270520-0000018,7/20/2013 5:00:00 AM,43.6688,7.2327,Western Basin,0.1,Manta net,0.333,2.94383,pieces/m3,High,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,11169,805140.48106051,5414330.46169703
0276422-0001010,6/29/2022 5:00:00 AM,37.028168,15.365833,Ionian Sea,0,Manta net,0.33,51.829387,pieces/m3,Very High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22484,1710516.70517448,4443033.77080151
0276422-0000788,9/26/2021 5:00:00 AM,38.706667,15.8535,Tyrrhenian Sea,0,Manta net,0.33,0.167273,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22152,1764803.54729116,4679740.81241761
0276422-0000809,10/16/2022 5:00:00 AM,37.7845,-0.629667,Western Basin,0,Manta net,0.33,0.107653,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22175,-70094.2098093282,4549027.46063524
0314559-0000017,11/16/2011 6:00:00 AM,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0.1,pieces/m3,Medium,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",23835,971763.494879882,5249092.0343548
0259524-0000045,6/17/2015 5:00:00 AM,37.6,26.5,Aegean Sea,0,Manta net,0.333,0.366667,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10960,2949966.50602175,4523072.31910875
0253450-0000007,5/11/2013 5:00:00 AM,41.499833,18.366333,Adriatic Sea,0,Neuston net,0.2,0.716146,pieces/m3,Medium,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10954,2044530.8372997,5086348.82761837
0276422-0000681,7/1/2021 5:00:00 AM,41.0245,17.374167,Adriatic Sea,0,Manta net,0.33,0.137618,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22367,1934083.4233973,5015956.08016714
0275968-0000413,8/2/2010 5:00:00 AM,42.3302,3.4784,Western Basin,0,Neuston net,0.33,0.43785,pieces/m3,Medium,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,11547,387213.716775323,5210570.85645348
0276422-0000362,8/1/2018 5:00:00 AM,42.880167,5.703167,Western Basin,0,Manta net,0.33,0.112949,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22344,634873.646349002,5293749.79296678
0276422-0000356,5/25/2017 5:00:00 AM,43.0334,6.316833,Western Basin,0,Manta net,0.33,0.009564,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22338,703186.632986147,5317057.05008815
0276422-0000998,6/30/2023 5:00:00 AM,42.2145,11.286,Tyrrhenian Sea,0,Manta net,0.33,1.083332,pieces/m3,High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22461,1256351.77309289,5193164.85598526
0270528-0000029,7/4/2019 5:00:00 AM,44.277375,8.462589,Ligurian Sea,0,Manta net,0.1,0.013228,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11077,942051.098272758,5508467.42174227
0270520-0000008,7/13/2013 5:00:00 AM,43.41,7.86,Western Basin,0.1,Manta net,0.333,5.78377,pieces/m3,High,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,11839,874971.19763513,5374587.71190401
0270530-0000083,9/14/2014 5:00:00 AM,38.4047,5.4506,Western Basin,0.16,Manta net,0.333,0.545829,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11006,606758.016517817,4636755.15886657
0314180-0000027,5/25/2013 5:00:00 AM,39.0736,18.7003,Ionian Sea,0.25,Neuston net,0.2,0.0143,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23572,2081707.87368145,4732219.63106
0270530-0000043,7/29/2014 5:00:00 AM,36.9416,26.2047,Aegean Sea,0.16,Manta net,0.333,1.06327,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11693,2917093.8603905,4430969.70352845
0259524-0000040,6/15/2015 5:00:00 AM,37.5,25.3,Aegean Sea,0,Manta net,0.333,0.066667,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10931,2816383.11706982,4509031.39307665
0270530-0000106,10/14/2014 5:00:00 AM,41.3924,10.892,Tyrrhenian Sea,0.16,Manta net,0.333,0.903488,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11029,1212491.89372034,5070394.00688789
0253450-0000038,6/8/2013 5:00:00 AM,38.12,11.846,Tyrrhenian Sea,0,Neuston net,0.2,4.239766,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10488,1318690.68793712,4596391.68525326
0276422-0000691,7/9/2021 5:00:00 AM,38.637,14.523667,Tyrrhenian Sea,0,Manta net,0.33,0.773862,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22390,1616767.21489107,4669807.51953067
0276422-0000036,8/29/2012 5:00:00 AM,42.429333,4.275167,Western Basin,0,Manta net,0.33,1.095261,pieces/m3,High,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21726,475909.413496207,5225509.98880892
0276422-0000015,9/22/2011 5:00:00 AM,43.065,5.77,Western Basin,0,Manta net,0.33,0.347221,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21628,642313.461877188,5321870.74882762
0270520-0000004,7/7/2013 5:00:00 AM,43.077,5.9792,Western Basin,0.1,Manta net,0.333,0.97608,pieces/m3,Medium,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,11816,665601.499351141,5323699.38569602
0276422-0000803,10/2/2022 5:00:00 AM,41.846832,4.675333,Western Basin,0,Manta net,0.33,0.89286,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22169,520455.688848988,5138063.1623199
0276422-0000838,6/22/2022 5:00:00 AM,41.901669,8.735,Western Basin,0,Manta net,0.33,0.213844,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22204,972375.752079244,5146261.29875882
0276422-0000524,6/4/2019 5:00:00 AM,43.065,6.433833,Western Basin,0,Manta net,0.33,0.153588,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22856,716211.01340896,5321870.74882762
0314557-0000008,5/8/2013 5:00:00 AM,45.5725,13.5363,Adriatic Sea,0.075,Neuston net,0.3,41.32,pieces/m3,Very High,Gajšt et al. 2016,https://doi.org/10.1016/j.marpolbul.2016.10.031,"University of Nova Gorica, Slovenia",23887,1506854.02322499,5712104.71703764
0276422-0000849,7/7/2022 5:00:00 AM,42.518333,9.55,Tyrrhenian Sea,0,Manta net,0.33,0.939518,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22215,1063101.13707576,5238942.23942604
0253450-0000047,6/9/2013 5:00:00 AM,39.014,9.787,Tyrrhenian Sea,0,Neuston net,0.2,3.379416,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10559,1089483.85639377,4723677.15090114
0276422-0000092,10/18/2013 5:00:00 AM,36.144517,-5.245567,Alboran Sea,0,Manta net,0.33,1.979281,pieces/m3,High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21920,-583933.847362,4320524.95228192
0259524-0000056,7/28/2017 5:00:00 AM,37.14,25.242,Aegean Sea,0,Manta net,0.333,0.202381,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",11000,2809926.58660381,4458638.98888609
0270530-0000030,7/12/2014 5:00:00 AM,38.5824,14.2289,Tyrrhenian Sea,0.16,Manta net,0.333,5.304985,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11578,1583953.90254841,4662029.2634661
0270528-0000034,10/16/2018 5:00:00 AM,43.2465,5.2947,Western Basin,0,Manta net,0.33,0.108312,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11083,589403.307903146,5349567.24154948
0314180-0000033,5/29/2013 5:00:00 AM,41.334,7.4469,Western Basin,0.25,Neuston net,0.2,0.0578,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23578,828985.115988429,5061732.11472173
0276422-0000457,6/13/2018 5:00:00 AM,38.504,1.319167,Western Basin,0,Manta net,0.33,0.197876,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22985,146848.99871129,4650870.8192159
0259524-0000041,6/15/2015 5:00:00 AM,37.5,25.4,Aegean Sea,0,Manta net,0.333,0.133333,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10937,2827515.06614915,4509031.39307665
0276422-0000035,8/28/2012 5:00:00 AM,41.598667,3.2855,Balearic Sea,0,Manta net,0.33,0.979013,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21720,365740.1870013,5101050.00579432
0253450-0000063,6/19/2013 5:00:00 AM,39.80334,7.998629,Western Basin,0,Neuston net,0.2,13.740741,pieces/m3,Very High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10691,890403.307324311,4837405.20332126
0276422-0000622,9/24/2020 5:00:00 AM,37.108,13.613333,Western Basin,0,Manta net,0.33,0.681445,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22052,1515429.29755927,4454171.30486753
0253140-0000015,3/24/2015 5:00:00 AM,36.563333,-2.678333,Alboran Sea,0,Manta net,0.335,0.535,pieces/m3,Medium,de Haan et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.01.053,University of Barcelona,10396,-298150.665734821,4378414.56477732
0276422-0000993,6/25/2023 5:00:00 AM,40.950001,12.698167,Tyrrhenian Sea,0,Manta net,0.33,0.286509,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22261,1413553.48444795,5004969.61761841
0270530-0000114,10/20/2014 5:00:00 AM,42.4907,3.4473,Western Basin,0.16,Manta net,0.333,1.490453,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11037,383751.680611652,5234769.70673803
0270520-0000031,8/3/2013 5:00:00 AM,43.5679,7.1456,Western Basin,0.1,Manta net,0.333,1.10068,pieces/m3,High,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,11292,795444.553412416,5398815.40431209
0276422-0000674,6/27/2021 5:00:00 AM,44.715667,13.725333,Adriatic Sea,0,Manta net,0.33,0.244216,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22112,1527897.08052811,5576869.59370619
0260245-0000029,10/2/2013 5:00:00 AM,31.8705,34.6625,Eastern Basin,0.1,Manta net,0.333,0.796266,pieces/m3,Medium,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11192,3858611.84962184,3746323.7180762
0276422-0000368,8/26/2018 5:00:00 AM,43.707433,4.620917,Western Basin,0,Manta net,0.33,0.185185,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22350,514398.127437981,5420277.83291071
0276422-0000578,7/24/2019 5:00:00 AM,42.837,6.321167,Western Basin,0,Manta net,0.33,0.027832,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22006,703669.091659245,5287194.40300537
0260245-0000081,12/8/2014 6:00:00 AM,32.823667,35.035,Eastern Basin,0.1,Manta net,0.333,0.338855,pieces/m3,Medium,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11584,3900078.35994234,3871922.02791597
0275966-0000002,1/28/2018 6:00:00 AM,36.773149,2.820132,Western Basin,0,Manta net,0.33,0.798811,pieces/m3,Medium,Setiti et al. 2021,https://doi.org/10.12681/mms.24899,University Campus of Dely Ibrahim,11338,313935.658209816,4407533.67741987
0259524-0000016,4/23/2015 5:00:00 AM,39.849,19.291,Adriatic Sea,0,Manta net,0.333,0.456667,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10745,2147464.29689304,4844023.5722826
0270528-0000043,10/19/2018 5:00:00 AM,43.210564,5.406093,Western Basin,0,Manta net,0.33,0.191781,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11092,601803.519941081,5344076.9511206
0314559-0000009,9/6/2011 5:00:00 AM,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0,pieces/m3,Very Low,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",23827,971763.494879882,5249092.0343548
0275968-0000407,8/1/2010 5:00:00 AM,43.3003,5.246,Western Basin,0,Neuston net,0.33,0,pieces/m3,Very Low,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,11484,583982.048701513,5357792.84603162
0276422-0000628,10/12/2020 5:00:00 AM,37.913167,12.265833,Tyrrhenian Sea,0,Manta net,0.33,0.041016,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22058,1365426.28371533,4567166.47396289
0260245-0000051,4/23/2014 5:00:00 AM,32.903333,35.071,Eastern Basin,0.1,Manta net,0.333,0.47138,pieces/m3,Medium,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11372,3904085.8616109,3882480.05385032
0260245-0000074,8/18/2014 5:00:00 AM,32.171667,34.791167,Eastern Basin,0.1,Manta net,0.333,2.39432,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11538,3872934.99454374,3785865.74275651
0260245-0000038,1/19/2014 6:00:00 AM,32.726333,34.939,Eastern Basin,0.1,Manta net,0.333,0.635222,pieces/m3,Medium,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11278,3889391.68882619,3859035.32896296
0270530-0000052,8/14/2014 5:00:00 AM,34.372,34.2181,Eastern Basin,0.16,Manta net,0.333,0.582702,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11776,3809141.46791331,4078862.58551529
0270530-0000047,8/1/2014 5:00:00 AM,35.3542,27.087,Eastern Basin,0.16,Manta net,0.333,0.379982,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11727,3015311.0471174,4212120.29758474
0277995-0000001,10/17/2020 5:00:00 AM,40.32,17.438056,Ionian Sea,0,Manta net,0.3,0.396501,pieces/m3,Medium,Trani et al. 2023,https://doi.org/10.1016/j.envpol.2022.120702,"International Centre for Advanced Mediterranean Agronomic Studies (CIHEAM) of Bari, Italy",13934,1941195.51434459,4912553.35498646
0270520-0000024,7/27/2013 5:00:00 AM,43.6678,7.2421,Western Basin,0.1,Manta net,0.333,2.40101,pieces/m3,High,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,11229,806186.884273967,5414176.56717611
0270530-0000015,6/27/2014 5:00:00 AM,42.98,10.0595,Tyrrhenian Sea,0.16,Manta net,0.333,0.779296,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11444,1119818.41763494,5308928.13829999
0276422-0000991,6/24/2023 5:00:00 AM,41.436668,10.2685,Tyrrhenian Sea,0,Manta net,0.33,0.904691,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22258,1143084.19121073,5076965.02576003
0275966-0000009,4/28/2018 5:00:00 AM,36.760775,2.80062,Western Basin,0,Manta net,0.33,1.473792,pieces/m3,High,Setiti et al. 2021,https://doi.org/10.12681/mms.24899,University Campus of Dely Ibrahim,11395,311763.592305458,4405814.1573361
0253140-0000005,3/17/2015 5:00:00 AM,37.455,-0.876667,Western Basin,0,Manta net,0.335,0.303,pieces/m3,Medium,de Haan et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.01.053,University of Barcelona,10233,-97590.1240352668,4502719.11267954
0314559-0000003,8/31/2011 5:00:00 AM,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0.08,pieces/m3,Medium,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",23821,971763.494879882,5249092.0343548
0276422-0000695,7/12/2021 5:00:00 AM,39.372,11.636,Tyrrhenian Sea,0,Manta net,0.33,0.686521,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22398,1295313.59487053,4775098.32883812
0276422-0001017,10/6/2022 5:00:00 AM,38.943832,15.2825,Tyrrhenian Sea,0,Manta net,0.33,0.302448,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22496,1701240.1180482,4713629.17901686
0270528-0000037,10/16/2018 5:00:00 AM,43.3088,5.325,Western Basin,0,Manta net,0.33,0.008565,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11086,592776.288474182,5359093.09598202
